"Name","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"dry-sweep-22224","finished","-","rylan","","2022-01-01T13:45:07.000Z","32","se17hzoq","1","dp-means++","10","1","5","50","1000","3","3.1676192330990724e-13","0","13291.297833031656","0.3771808458717481","1000","1000","2","0.7991931931931932"
"playful-sweep-22223","finished","-","rylan","","2022-01-01T13:44:58.000Z","20","se17hzoq","1","dp-means++","10","1","5","50","1000","2","3.9765021255566404e-13","0","10859.28045648024","0.3775577957335897","1000","1000","2","0.800012012012012"
"glad-sweep-22222","finished","-","rylan","","2022-01-01T13:44:32.000Z","20","se17hzoq","1","dp-means++","10","1","5","50","1000","1","4.66027910666101e-13","0","9401.527552479449","0.3777566775780946","1000","1000","2","0.8004424424424424"
"giddy-sweep-22221","finished","-","rylan","","2022-01-01T13:44:31.000Z","30","se17hzoq","1","dp-means++","10","1","5","50","1000","0","6.782282883098306e-13","0","11795.730980998022","0.37764897361046734","1000","1000","2","0.8002042042042042"
"honest-sweep-22220","finished","-","rylan","","2022-01-01T13:44:16.000Z","11","se17hzoq","1","dp-means++","10","1","5","50","100","4","-3.39866439196043e-14","0","1816.6873752996264","0.5156647190463131","100","100","2","0.8042424242424242"
"comfy-sweep-22219","finished","-","rylan","","2022-01-01T13:44:16.000Z","11","se17hzoq","1","dp-means++","10","1","5","50","100","3","1.6271259217722994e-14","0","1380.5346193840792","0.509854480007837","100","100","2","0.7935353535353535"
"feasible-sweep-22218","finished","-","rylan","","2022-01-01T13:44:00.000Z","13","se17hzoq","1","dp-means++","10","1","5","50","100","2","-6.435479010123204e-14","0","963.9503123844264","0.5148592307740096","100","100","2","0.8028282828282828"
"warm-sweep-22217","finished","-","rylan","","2022-01-01T13:43:56.000Z","15","se17hzoq","1","dp-means++","10","1","5","50","100","1","-4.7784829210484196e-14","0","1235.1757331696","0.5142791749975275","100","100","2","0.802020202020202"
"dazzling-sweep-22216","finished","-","rylan","","2022-01-01T13:43:45.000Z","11","se17hzoq","1","dp-means++","10","1","5","50","100","0","-3.611570665939338e-14","0","1560.9780648113417","0.5168642841412128","100","100","2","0.8062626262626262"
"stoic-sweep-22214","finished","-","rylan","","2022-01-01T13:43:41.000Z","5139","se17hzoq","1","dp-means++","10","1","5","10","10000","3","2.228466092020727e-12","0","10137.572116783564","0.2974610167852289","10000","10000","2","0.799982598259826"
"colorful-sweep-22215","finished","-","rylan","","2022-01-01T13:43:41.000Z","4883","se17hzoq","1","dp-means++","10","1","5","10","10000","4","9.793018820914456e-13","0","26927.290503990036","0.29745983373707935","10000","10000","2","0.7999789378937894"
"dutiful-sweep-22213","finished","-","rylan","","2022-01-01T13:43:34.000Z","7231","se17hzoq","1","dp-means++","10","1","5","10","10000","2","2.5174049961628842e-12","0","11731.460469129075","0.2974763606342808","10000","10000","2","0.8000217421742174"
"eternal-sweep-22212","finished","-","rylan","","2022-01-01T13:43:30.000Z","4432","se17hzoq","1","dp-means++","10","1","5","10","10000","1","-1.1634107964660042e-12","0","26777.205339306085","0.29747537545192243","10000","10000","2","0.8000197819781978"
"wise-sweep-22211","finished","-","rylan","","2022-01-01T13:43:26.000Z","4637","se17hzoq","1","dp-means++","10","1","5","10","10000","0","1.3042559138203642e-12","0","14506.745475712312","0.29745996568269145","10000","10000","2","0.7999800780078008"
