Num Initial Clusters,Num Inferred Clusters,Loss,_step,_wandb,_runtime,_timestamp,Adjusted Rand Score,Num Iter Till Convergence,Adjusted Mutual Info Score,Normalized Mutual Info Score,Runtime,Rand Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name
1000.0,1000.0,10659.17693589474,0.0,{'runtime': 3},2.0,1641330086.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.17252299934625626,0.959965965965966,1000,25,29,1,dp-means,5.0,10.0,10,finished,cngchcwr,good-sweep-672
1000.0,1000.0,11787.76756208045,0.0,{'runtime': 3},2.0,1641330087.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.26287482492625713,0.9603443443443443,1000,25,29,0,dp-means,5.0,10.0,10,finished,cngchcwr,glamorous-sweep-671
707.0,708.0,4026.935787217579,0.0,{'runtime': 3},1.0,1641330083.0,0.01163206241959385,3.0,0.07050491584700201,0.6025801486555291,0.2099385131150484,0.9596416416416416,1000,25,7,1,dp-means,5.0,10.0,10,finished,cngchcwr,pleasant-sweep-670
643.0,645.0,8761.584265216616,0.0,{'runtime': 3},2.0,1641330080.0,0.011064468810974702,3.0,0.06614269076767795,0.5864965125757137,0.26929008960723877,0.9597477477477476,1000,25,7,0,dp-means,5.0,10.0,10,finished,cngchcwr,denim-sweep-669
1000.0,1000.0,52759.89374395645,0.0,{'runtime': 3},2.0,1641330079.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.24407093599438667,0.8004424424424424,1000,5,29,1,dp-means,5.0,10.0,10,finished,cngchcwr,misty-sweep-668
1000.0,1000.0,72288.42212186864,0.0,{'runtime': 3},1.0,1641330074.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.23870107159018517,0.8002042042042042,1000,5,29,0,dp-means,5.0,10.0,10,finished,cngchcwr,spring-sweep-667
580.0,581.0,9925.706381804992,0.0,{'runtime': 3},2.0,1641330075.0,0.008009266429041139,5.0,0.12478770017492365,0.36568078293472095,0.35843064449727535,0.801055055055055,1000,5,7,1,dp-means,5.0,10.0,10,finished,cngchcwr,daily-sweep-666
512.0,513.0,18623.488351062108,0.0,{'runtime': 3},2.0,1641330075.0,0.006509728766814955,5.0,0.10288511384809552,0.33135943013067587,0.32189004868268967,0.8002962962962963,1000,5,7,0,dp-means,5.0,10.0,10,finished,cngchcwr,desert-sweep-665
1000.0,1000.0,10659.17693589474,0.0,{'runtime': 3},2.0,1641330072.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.21705611795186996,0.959965965965966,1000,25,29,1,dp-means,1.0,10.0,10,finished,cngchcwr,balmy-sweep-664
1000.0,1000.0,5169.205997763438,0.0,{'runtime': 3},2.0,1641330069.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.25028952211141586,0.9603443443443443,1000,25,7,0,dp-means,1.0,10.0,10,finished,cngchcwr,exalted-sweep-661
1000.0,1000.0,11787.76756208045,0.0,{'runtime': 3},2.0,1641330069.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.2449067123234272,0.9603443443443443,1000,25,29,0,dp-means,1.0,10.0,10,finished,cngchcwr,warm-sweep-663
1000.0,1000.0,791.2475472276387,0.0,{'runtime': 3},2.0,1641330069.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.19728357158601284,0.959965965965966,1000,25,7,1,dp-means,1.0,10.0,10,finished,cngchcwr,jumping-sweep-662
1000.0,1000.0,52759.89374395645,0.0,{'runtime': 2},1.0,1641330067.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.1969676222652197,0.8004424424424424,1000,5,29,1,dp-means,1.0,10.0,10,finished,cngchcwr,warm-sweep-660
1000.0,1000.0,72288.42212186864,0.0,{'runtime': 3},2.0,1641330066.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.2776472084224224,0.8002042042042042,1000,5,29,0,dp-means,1.0,10.0,10,finished,cngchcwr,dauntless-sweep-659
1000.0,1000.0,5844.029142020082,0.0,{'runtime': 3},2.0,1641330062.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.21883043460547924,0.8004424424424424,1000,5,7,1,dp-means,1.0,10.0,10,finished,cngchcwr,polished-sweep-658
1000.0,1000.0,15206.370365383043,0.0,{'runtime': 3},2.0,1641330059.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.18880320712924004,0.8002042042042042,1000,5,7,0,dp-means,1.0,10.0,10,finished,cngchcwr,super-sweep-657
1000.0,1000.0,11787.767562080448,0.0,{'runtime': 3},2.0,1641330059.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.24293492920696735,0.9603443443443443,1000,25,29,0,dp-means,0.5,10.0,10,finished,cngchcwr,atomic-sweep-655
1000.0,1000.0,10659.17693589474,0.0,{'runtime': 3},1.0,1641330058.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.19963909313082695,0.959965965965966,1000,25,29,1,dp-means,0.5,10.0,10,finished,cngchcwr,brisk-sweep-656
1000.0,1000.0,791.2475472276387,0.0,{'runtime': 3},1.0,1641330056.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.15693122893571854,0.959965965965966,1000,25,7,1,dp-means,0.5,10.0,10,finished,cngchcwr,silvery-sweep-654
1000.0,1000.0,5169.205997763438,0.0,{'runtime': 3},2.0,1641330054.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.1811620742082596,0.9603443443443443,1000,25,7,0,dp-means,0.5,10.0,10,finished,cngchcwr,cosmic-sweep-653
1000.0,1000.0,72288.42212186864,0.0,{'runtime': 3},3.0,1641330057.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.24875890463590625,0.8002042042042042,1000,5,29,0,dp-means,0.5,10.0,10,finished,cngchcwr,young-sweep-651
1000.0,1000.0,52759.89374395645,0.0,{'runtime': 3},2.0,1641330054.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.20018566399812696,0.8004424424424424,1000,5,29,1,dp-means,0.5,10.0,10,finished,cngchcwr,stellar-sweep-652
1000.0,1000.0,5844.029142020082,0.0,{'runtime': 3},1.0,1641330051.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.17091739177703855,0.8004424424424424,1000,5,7,1,dp-means,0.5,10.0,10,finished,cngchcwr,charmed-sweep-650
1000.0,1000.0,15206.370365383043,0.0,{'runtime': 3},3.0,1641330049.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.20408158004283905,0.8002042042042042,1000,5,7,0,dp-means,0.5,10.0,10,finished,cngchcwr,ancient-sweep-649
1000.0,1000.0,10659.17693589474,0.0,{'runtime': 3},2.0,1641330047.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.23162661865353584,0.959965965965966,1000,25,29,1,dp-means,0.1,10.0,10,finished,cngchcwr,magic-sweep-648
1000.0,1000.0,11787.76756208045,0.0,{'runtime': 3},2.0,1641330044.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.24342327378690243,0.9603443443443443,1000,25,29,0,dp-means,0.1,10.0,10,finished,cngchcwr,northern-sweep-647
1000.0,1000.0,791.2475472276387,0.0,{'runtime': 3},2.0,1641330043.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.2214666847139597,0.959965965965966,1000,25,7,1,dp-means,0.1,10.0,10,finished,cngchcwr,astral-sweep-646
1000.0,1000.0,5169.205997763438,0.0,{'runtime': 3},2.0,1641330043.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.18619814328849316,0.9603443443443443,1000,25,7,0,dp-means,0.1,10.0,10,finished,cngchcwr,lucky-sweep-645
1000.0,1000.0,52759.89374395645,0.0,{'runtime': 3},2.0,1641330041.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.22925577498972416,0.8004424424424424,1000,5,29,1,dp-means,0.1,10.0,10,finished,cngchcwr,northern-sweep-644
1000.0,1000.0,72288.42212186864,0.0,{'runtime': 3},2.0,1641330038.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.2379907052963972,0.8002042042042042,1000,5,29,0,dp-means,0.1,10.0,10,finished,cngchcwr,colorful-sweep-643
1000.0,1000.0,15206.370365383043,0.0,{'runtime': 3},2.0,1641330039.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.19319996610283852,0.8002042042042042,1000,5,7,0,dp-means,0.1,10.0,10,finished,cngchcwr,absurd-sweep-641
1000.0,1000.0,5844.029142020082,0.0,{'runtime': 3},1.0,1641330037.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.2118893954902887,0.8004424424424424,1000,5,7,1,dp-means,0.1,10.0,10,finished,cngchcwr,olive-sweep-642
1.0,1.0,424222.44467225973,0.0,{'runtime': 3},1.0,1641330035.0,0.0,2.0,-6.591644296403819e-17,0.0,0.10780225694179536,0.04003403403403403,1000,25,29,1,dp-means,500.0,5.0,10,finished,cngchcwr,feasible-sweep-640
1.0,1.0,432298.1250117787,0.0,{'runtime': 3},2.0,1641330035.0,0.0,2.0,-3.374047563088763e-17,0.0,0.16527160443365574,0.03965565565565565,1000,25,29,0,dp-means,500.0,5.0,10,finished,cngchcwr,fiery-sweep-639
1.0,1.0,107466.08994857734,0.0,{'runtime': 3},2.0,1641330031.0,0.0,2.0,-6.591644296403819e-17,0.0,0.10339603200554848,0.04003403403403403,1000,25,7,1,dp-means,500.0,5.0,10,finished,cngchcwr,eager-sweep-638
1.0,1.0,99934.19637080871,0.0,{'runtime': 3},2.0,1641330028.0,0.0,2.0,-3.374047563088763e-17,0.0,0.0995187982916832,0.03965565565565565,1000,25,7,0,dp-means,500.0,5.0,10,finished,cngchcwr,exalted-sweep-637
1.0,1.0,423596.4058350339,0.0,{'runtime': 3},2.0,1641330028.0,0.0,2.0,-2.054045494103695e-16,0.0,0.1366584710776806,0.19955755755755755,1000,5,29,1,dp-means,500.0,5.0,10,finished,cngchcwr,vivid-sweep-636
1.0,1.0,444147.8148971629,0.0,{'runtime': 3},1.0,1641330027.0,0.0,2.0,4.617703779927493e-16,0.0,0.08822936937212944,0.1997957957957958,1000,5,29,0,dp-means,500.0,5.0,10,finished,cngchcwr,deep-sweep-635
1.0,1.0,92410.74039362534,0.0,{'runtime': 3},1.0,1641330023.0,0.0,2.0,-2.054045494103695e-16,0.0,0.10267516411840916,0.19955755755755755,1000,5,7,1,dp-means,500.0,5.0,10,finished,cngchcwr,fearless-sweep-634
1.0,1.0,86026.813186206,0.0,{'runtime': 3},2.0,1641330023.0,0.0,2.0,4.617703779927493e-16,0.0,0.07450693286955357,0.1997957957957958,1000,5,7,0,dp-means,500.0,5.0,10,finished,cngchcwr,glamorous-sweep-633
1.0,1.0,424222.44467225973,0.0,{'runtime': 3},2.0,1641330025.0,0.0,2.0,-6.591644296403819e-17,0.0,0.12584862112998962,0.04003403403403403,1000,25,29,1,dp-means,100.0,5.0,10,finished,cngchcwr,quiet-sweep-632
1.0,1.0,432298.1250117787,0.0,{'runtime': 3},1.0,1641330018.0,0.0,2.0,-3.374047563088763e-17,0.0,0.12739933282136917,0.03965565565565565,1000,25,29,0,dp-means,100.0,5.0,10,finished,cngchcwr,fragrant-sweep-631
1.0,1.0,99934.19637080871,0.0,{'runtime': 3},2.0,1641330018.0,0.0,2.0,-3.374047563088763e-17,0.0,0.1180202141404152,0.03965565565565565,1000,25,7,0,dp-means,100.0,5.0,10,finished,cngchcwr,pretty-sweep-629
1.0,1.0,107466.08994857734,0.0,{'runtime': 3},2.0,1641330025.0,0.0,2.0,-6.591644296403819e-17,0.0,0.0849649365991354,0.04003403403403403,1000,25,7,1,dp-means,100.0,5.0,10,finished,cngchcwr,helpful-sweep-630
1.0,1.0,423596.4058350339,0.0,{'runtime': 3},2.0,1641330015.0,0.0,2.0,-2.054045494103695e-16,0.0,0.11597900092601776,0.19955755755755755,1000,5,29,1,dp-means,100.0,5.0,10,finished,cngchcwr,happy-sweep-628
1.0,1.0,444147.8148971629,0.0,{'runtime': 3},2.0,1641330013.0,0.0,2.0,4.617703779927493e-16,0.0,0.1139297541230917,0.1997957957957958,1000,5,29,0,dp-means,100.0,5.0,10,finished,cngchcwr,proud-sweep-627
1.0,1.0,86026.813186206,0.0,{'runtime': 3},1.0,1641330011.0,0.0,2.0,4.617703779927493e-16,0.0,0.09968199767172337,0.1997957957957958,1000,5,7,0,dp-means,100.0,5.0,10,finished,cngchcwr,bumbling-sweep-625
1.0,1.0,92410.74039362534,0.0,{'runtime': 3},1.0,1641330011.0,0.0,2.0,-2.054045494103695e-16,0.0,0.07500025257468224,0.19955755755755755,1000,5,7,1,dp-means,100.0,5.0,10,finished,cngchcwr,sandy-sweep-626
1.0,1.0,432298.1250117787,0.0,{'runtime': 3},2.0,1641330008.0,0.0,2.0,-3.374047563088763e-17,0.0,0.09882351569831371,0.03965565565565565,1000,25,29,0,dp-means,50.0,5.0,10,finished,cngchcwr,feasible-sweep-623
1.0,1.0,424222.44467225973,0.0,{'runtime': 3},2.0,1641330007.0,0.0,2.0,-6.591644296403819e-17,0.0,0.11013959720730782,0.04003403403403403,1000,25,29,1,dp-means,50.0,5.0,10,finished,cngchcwr,polar-sweep-624
1.0,1.0,107466.08994857734,0.0,{'runtime': 3},2.0,1641330007.0,0.0,2.0,-6.591644296403819e-17,0.0,0.116525711491704,0.04003403403403403,1000,25,7,1,dp-means,50.0,5.0,10,finished,cngchcwr,clear-sweep-622
1.0,1.0,99934.19637080871,0.0,{'runtime': 3},2.0,1641330004.0,0.0,2.0,-3.374047563088763e-17,0.0,0.07458738796412945,0.03965565565565565,1000,25,7,0,dp-means,50.0,5.0,10,finished,cngchcwr,lilac-sweep-621
1.0,1.0,423596.4058350339,0.0,{'runtime': 3},3.0,1641330004.0,0.0,2.0,-2.054045494103695e-16,0.0,0.13009271956980228,0.19955755755755755,1000,5,29,1,dp-means,50.0,5.0,10,finished,cngchcwr,vibrant-sweep-620
1.0,1.0,444147.8148971629,0.0,{'runtime': 3},1.0,1641330000.0,0.0,2.0,4.617703779927493e-16,0.0,0.10191659815609456,0.1997957957957958,1000,5,29,0,dp-means,50.0,5.0,10,finished,cngchcwr,radiant-sweep-619
1.0,1.0,92410.74039362534,0.0,{'runtime': 3},1.0,1641330000.0,0.0,2.0,-2.054045494103695e-16,0.0,0.0999368391931057,0.19955755755755755,1000,5,7,1,dp-means,50.0,5.0,10,finished,cngchcwr,woven-sweep-618
1.0,1.0,86026.813186206,0.0,{'runtime': 3},1.0,1641329997.0,0.0,2.0,4.617703779927493e-16,0.0,0.0897240936756134,0.1997957957957958,1000,5,7,0,dp-means,50.0,5.0,10,finished,cngchcwr,cerulean-sweep-617
994.0,994.0,10747.395196693657,0.0,{'runtime': 3},2.0,1641329997.0,0.0005759070270544344,2.0,0.004306175179153288,0.6346294840772395,0.22338593751192093,0.959977977977978,1000,25,29,1,dp-means,10.0,5.0,10,finished,cngchcwr,winter-sweep-616
995.0,995.0,12047.304743723054,0.0,{'runtime': 3},2.0,1641329997.0,0.000581629600836286,2.0,0.0038488432541747696,0.6351993647871762,0.1816634591668844,0.9603563563563564,1000,25,29,0,dp-means,10.0,5.0,10,finished,cngchcwr,earnest-sweep-615
35.0,36.0,31693.160391450245,0.0,{'runtime': 3},2.0,1641329993.0,0.4013463215857565,16.0,0.5881460074845158,0.6451986367576941,0.3924812823534012,0.9589909909909908,1000,25,7,0,dp-means,10.0,5.0,10,finished,cngchcwr,clear-sweep-613
38.0,41.0,28278.634520919968,0.0,{'runtime': 3},2.0,1641329992.0,0.4502671749046224,12.0,0.6388874647007798,0.6936027431682239,0.439149547368288,0.9635595595595596,1000,25,7,1,dp-means,10.0,5.0,10,finished,cngchcwr,lunar-sweep-614
968.0,968.0,54483.665551229904,0.0,{'runtime': 3},2.0,1641329992.0,0.0005619955222209024,2.0,0.01365060874226114,0.3798050894660677,0.29963869974017143,0.8005125125125125,1000,5,29,1,dp-means,10.0,5.0,10,finished,cngchcwr,still-sweep-612
965.0,965.0,74468.21416053208,0.0,{'runtime': 3},2.0,1641329987.0,0.0006252759224833363,2.0,0.014935252409533206,0.37989871890633536,0.1609815564006567,0.8002822822822823,1000,5,29,0,dp-means,10.0,5.0,10,finished,cngchcwr,lucky-sweep-611
1000.0,1000.0,10495.462023471286,0.0,{'runtime': 3},2.0,1641329985.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.21772324107587335,0.959965965965966,1000,25,29,1,dp-means,5.0,5.0,10,finished,cngchcwr,fast-sweep-608
17.0,17.0,36327.86711133991,0.0,{'runtime': 3},2.0,1641329984.0,0.2695074373641647,22.0,0.4825192481354099,0.49022367455950505,0.5111119616776705,0.8262642642642642,1000,5,7,0,dp-means,10.0,5.0,10,finished,cngchcwr,sweet-sweep-609
21.0,21.0,29256.49204830502,0.0,{'runtime': 3},3.0,1641329987.0,0.29168152041662837,14.0,0.5916381651233493,0.5988783715721295,0.5708760917186737,0.8378638638638639,1000,5,7,1,dp-means,10.0,5.0,10,finished,cngchcwr,glamorous-sweep-610
1000.0,1000.0,11804.892057818724,0.0,{'runtime': 3},2.0,1641329984.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.22566748596727848,0.9603443443443443,1000,25,29,0,dp-means,5.0,5.0,10,finished,cngchcwr,bright-sweep-607
430.0,430.0,6799.515659827908,0.0,{'runtime': 3},2.0,1641329982.0,0.06618489574252986,5.0,0.2766958317922258,0.6307400918125812,0.3051692247390747,0.9604864864864864,1000,25,7,1,dp-means,5.0,5.0,10,finished,cngchcwr,glamorous-sweep-606
414.0,418.0,10234.1608809558,0.0,{'runtime': 3},2.0,1641329981.0,0.05809385834406235,5.0,0.24852023291274777,0.6117018905082869,0.28151568584144115,0.9603043043043044,1000,25,7,0,dp-means,5.0,5.0,10,finished,cngchcwr,unique-sweep-605
1000.0,1000.0,72834.59200312995,0.0,{'runtime': 3},2.0,1641329976.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.2430695779621601,0.8002042042042042,1000,5,29,0,dp-means,5.0,5.0,10,finished,cngchcwr,rosy-sweep-603
1000.0,1000.0,53009.906222184785,0.0,{'runtime': 3},2.0,1641329977.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.2011425569653511,0.8004424424424424,1000,5,29,1,dp-means,5.0,5.0,10,finished,cngchcwr,happy-sweep-604
268.0,271.0,12056.432949361251,0.0,{'runtime': 3},2.0,1641329974.0,0.03360484605091514,7.0,0.3166726468929634,0.429118447419443,0.4051418211311102,0.8042642642642642,1000,5,7,1,dp-means,5.0,5.0,10,finished,cngchcwr,clear-sweep-602
225.0,226.0,18238.524256803503,0.0,{'runtime': 3},2.0,1641329972.0,0.03265700254271413,8.0,0.27982385836520324,0.3825334376954333,0.2565047349780798,0.803065065065065,1000,5,7,0,dp-means,5.0,5.0,10,finished,cngchcwr,eternal-sweep-601
1000.0,1000.0,11804.892057818724,0.0,{'runtime': 3},2.0,1641329969.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.18061617203056812,0.9603443443443443,1000,25,29,0,dp-means,1.0,5.0,10,finished,cngchcwr,zany-sweep-599
1000.0,1000.0,10495.462023471286,0.0,{'runtime': 3},3.0,1641329973.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.31532821990549564,0.959965965965966,1000,25,29,1,dp-means,1.0,5.0,10,finished,cngchcwr,dauntless-sweep-600
1000.0,1000.0,793.439522604084,0.0,{'runtime': 3},2.0,1641329969.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.18539004400372505,0.959965965965966,1000,25,7,1,dp-means,1.0,5.0,10,finished,cngchcwr,wise-sweep-598
1000.0,1000.0,5137.795804524509,0.0,{'runtime': 3},2.0,1641329969.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.17904367297887802,0.9603443443443443,1000,25,7,0,dp-means,1.0,5.0,10,finished,cngchcwr,royal-sweep-597
1000.0,1000.0,53009.906222184785,0.0,{'runtime': 3},2.0,1641329966.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.2077895812690258,0.8004424424424424,1000,5,29,1,dp-means,1.0,5.0,10,finished,cngchcwr,northern-sweep-596
1000.0,1000.0,72834.59200312995,0.0,{'runtime': 3},2.0,1641329964.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.23090775310993197,0.8002042042042042,1000,5,29,0,dp-means,1.0,5.0,10,finished,cngchcwr,earnest-sweep-595
999.0,999.0,5864.437041458299,0.0,{'runtime': 3},2.0,1641329962.0,1.6060305926923492e-05,2.0,0.0004187319597097702,0.3778181793125263,0.20094969868659973,0.8004444444444444,1000,5,7,1,dp-means,1.0,5.0,10,finished,cngchcwr,swept-sweep-594
1000.0,1000.0,12163.642857374089,0.0,{'runtime': 3},2.0,1641329961.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.18742856197059157,0.8002042042042042,1000,5,7,0,dp-means,1.0,5.0,10,finished,cngchcwr,apricot-sweep-593
1000.0,1000.0,10495.462023471286,0.0,{'runtime': 3},3.0,1641329961.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.26558430679142475,0.959965965965966,1000,25,29,1,dp-means,0.5,5.0,10,finished,cngchcwr,polished-sweep-592
1000.0,1000.0,11804.892057818724,0.0,{'runtime': 3},2.0,1641329958.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.19951314851641655,0.9603443443443443,1000,25,29,0,dp-means,0.5,5.0,10,finished,cngchcwr,summer-sweep-591
1000.0,1000.0,5137.795804524509,0.0,{'runtime': 3},1.0,1641329954.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.14054250717163086,0.9603443443443443,1000,25,7,0,dp-means,0.5,5.0,10,finished,cngchcwr,helpful-sweep-589
1000.0,1000.0,793.439522604084,0.0,{'runtime': 3},3.0,1641329956.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.21729448810219765,0.959965965965966,1000,25,7,1,dp-means,0.5,5.0,10,finished,cngchcwr,polished-sweep-590
1000.0,1000.0,53009.906222184785,0.0,{'runtime': 3},2.0,1641329954.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.23751838691532612,0.8004424424424424,1000,5,29,1,dp-means,0.5,5.0,10,finished,cngchcwr,crisp-sweep-588
1000.0,1000.0,72834.59200312995,0.0,{'runtime': 3},2.0,1641329954.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.226721016690135,0.8002042042042042,1000,5,29,0,dp-means,0.5,5.0,10,finished,cngchcwr,stoic-sweep-587
1000.0,1000.0,5863.952818280048,0.0,{'runtime': 3},2.0,1641329951.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.18411181680858135,0.8004424424424424,1000,5,7,1,dp-means,0.5,5.0,10,finished,cngchcwr,bright-sweep-586
1000.0,1000.0,12163.642857374089,0.0,{'runtime': 3},2.0,1641329950.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.17975427210330963,0.8002042042042042,1000,5,7,0,dp-means,0.5,5.0,10,finished,cngchcwr,snowy-sweep-585
1000.0,1000.0,10495.462023471286,0.0,{'runtime': 3},2.0,1641329946.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.1740927156060934,0.959965965965966,1000,25,29,1,dp-means,0.1,5.0,10,finished,cngchcwr,decent-sweep-584
1000.0,1000.0,11804.892057818728,0.0,{'runtime': 3},2.0,1641329944.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.252215214073658,0.9603443443443443,1000,25,29,0,dp-means,0.1,5.0,10,finished,cngchcwr,autumn-sweep-583
1000.0,1000.0,793.439522604084,0.0,{'runtime': 3},3.0,1641329944.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.22408627904951572,0.959965965965966,1000,25,7,1,dp-means,0.1,5.0,10,finished,cngchcwr,worthy-sweep-582
1000.0,1000.0,5137.795804524509,0.0,{'runtime': 3},1.0,1641329940.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.17943326383829117,0.9603443443443443,1000,25,7,0,dp-means,0.1,5.0,10,finished,cngchcwr,brisk-sweep-581
1000.0,1000.0,53009.906222184785,0.0,{'runtime': 3},2.0,1641329938.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.23597907088696957,0.8004424424424424,1000,5,29,1,dp-means,0.1,5.0,10,finished,cngchcwr,desert-sweep-580
1000.0,1000.0,72834.59200312995,0.0,{'runtime': 3},2.0,1641329941.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.2742637824267149,0.8002042042042042,1000,5,29,0,dp-means,0.1,5.0,10,finished,cngchcwr,logical-sweep-579
1000.0,1000.0,5863.952818280048,0.0,{'runtime': 3},2.0,1641329938.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.18833094462752345,0.8004424424424424,1000,5,7,1,dp-means,0.1,5.0,10,finished,cngchcwr,divine-sweep-578
1000.0,1000.0,12163.642857374089,0.0,{'runtime': 3},1.0,1641329935.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.1844414472579956,0.8002042042042042,1000,5,7,0,dp-means,0.1,5.0,10,finished,cngchcwr,valiant-sweep-577
1.0,1.0,308504.7448546818,0.0,{'runtime': 3},2.0,1641329938.0,0.0,2.0,-6.591644296403819e-17,0.0,0.08472464047372341,0.04003403403403403,1000,25,29,1,dp-means,500.0,1.0,10,finished,cngchcwr,ruby-sweep-576
1.0,1.0,313383.3969017373,0.0,{'runtime': 3},1.0,1641329934.0,0.0,2.0,-3.374047563088763e-17,0.0,0.13168704137206078,0.03965565565565565,1000,25,29,0,dp-means,500.0,1.0,10,finished,cngchcwr,fresh-sweep-575
1.0,1.0,72733.91632109197,0.0,{'runtime': 3},2.0,1641329930.0,0.0,2.0,-3.374047563088763e-17,0.0,0.101870846003294,0.03965565565565565,1000,25,7,0,dp-means,500.0,1.0,10,finished,cngchcwr,azure-sweep-573
