"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"bright-sweep-5125","bjdl6v2a","finished","-","rylan","","2021-12-30T20:52:10.000Z","10","cm8fwjsi","10","dp-means","1","750","10","10","100","4","0","0","9164.027613126596","0","1","1","2","0.09535353535353536"
"rose-sweep-5123","iltbsaev","finished","-","rylan","","2021-12-30T20:52:09.000Z","10","cm8fwjsi","10","dp-means","1","750","10","10","100","2","0","0","9480.585904474794","0","1","1","2","0.09616161616161616"
"dandy-sweep-5119","cjhndjln","finished","-","rylan","","2021-12-30T20:52:09.000Z","86","cm8fwjsi","10","dp-means","1","750","2","100","1000","8","2.5644062981825127e-15","0","1185031.939531578","0","1","1","2","0.4999499499499499"
"dandy-sweep-5120","ahkq8qcd","finished","-","rylan","","2021-12-30T20:52:09.000Z","84","cm8fwjsi","10","dp-means","1","750","2","100","1000","9","-2.4039295653676483e-15","0","1309024.0239443851","1.6026197102443174e-16","1","1","2","0.4998918918918918"
"winter-sweep-5121","uqm4auwf","finished","-","rylan","","2021-12-30T20:52:09.000Z","11","cm8fwjsi","10","dp-means","1","750","10","10","100","0","0","0","11904.76155015782","0","1","1","2","0.0991919191919192"
"eager-sweep-5122","guq26bw2","finished","-","rylan","","2021-12-30T20:52:09.000Z","10","cm8fwjsi","10","dp-means","1","750","10","10","100","1","0","0","9930.195671016634","0","1","1","2","0.10222222222222224"
"dashing-sweep-5117","yb4i9qh3","finished","-","rylan","","2021-12-30T20:52:08.000Z","89","cm8fwjsi","10","dp-means","1","750","2","100","1000","6","0","0","1014028.334847481","0","1","1","2","0.4995495495495495"
"snowy-sweep-5114","4hw6vci9","finished","-","rylan","","2021-12-30T20:52:08.000Z","37","cm8fwjsi","10","dp-means","1","750","2","100","1000","3","-9.882985315002159e-17","0","1081551.4859018964","1.1230665130873688e-15","1","1","2","0.5006526526526527"
"youthful-sweep-5115","cpz7xs35","finished","-","rylan","","2021-12-30T20:52:08.000Z","13","cm8fwjsi","10","dp-means","1","750","2","100","1000","4","0","0","1029616.308224599","0","1","1","2","0.4996996996996997"
"lyric-sweep-5116","2fpv2c31","finished","-","rylan","","2021-12-30T20:52:08.000Z","23","cm8fwjsi","10","dp-means","1","750","2","100","1000","5","0","0","1028611.691163558","0","1","1","2","0.4995495495495495"
"major-sweep-5118","d4kzz9jw","finished","-","rylan","","2021-12-30T20:52:08.000Z","82","cm8fwjsi","10","dp-means","1","750","2","100","1000","7","0","0","1048157.7220688852","0","1","1","2","0.4995495495495495"
"splendid-sweep-5113","hk1htj6j","finished","-","rylan","","2021-12-30T20:52:07.000Z","100","cm8fwjsi","10","dp-means","1","750","2","100","1000","2","2.5628595219074938e-15","0","1121632.573151068","0","1","1","2","0.4995315315315315"
"electric-sweep-5112","2smx115o","finished","-","rylan","","2021-12-30T20:51:55.000Z","23","cm8fwjsi","10","dp-means","1","750","2","100","1000","1","-5.645917879792162e-17","0","1178555.389359315","1.2831631544843713e-15","1","1","2","0.5004684684684685"
"wobbly-sweep-5111","pws48kx6","finished","-","rylan","","2021-12-30T20:51:55.000Z","11","cm8fwjsi","10","dp-means","1","750","2","100","1000","0","2.5628595219074938e-15","0","1185986.8914934737","0","1","1","2","0.4995315315315315"
"unique-sweep-5108","uqm4auwf","finished","-","rylan","","2021-12-30T20:51:54.000Z","10","cm8fwjsi","10","dp-means","1","750","2","100","100","7","1.4297891678671607e-16","0","98227.98222041794","1.6247604180303817e-15","1","1","2","0.5048484848484849"
"frosty-sweep-5110","bjdl6v2a","finished","-","rylan","","2021-12-30T20:51:54.000Z","11","cm8fwjsi","10","dp-means","1","750","2","100","100","9","2.152019229622952e-15","0","115467.78556215264","2.624413694662039e-15","1","1","2","0.5113131313131313"
"stellar-sweep-5109","iltbsaev","finished","-","rylan","","2021-12-30T20:51:54.000Z","10","cm8fwjsi","10","dp-means","1","750","2","100","100","8","0","0","123463.3685258654","0","1","1","2","0.49818181818181817"
"serene-sweep-5104","cpz7xs35","finished","-","rylan","","2021-12-30T20:51:53.000Z","11","cm8fwjsi","10","dp-means","1","750","2","100","100","3","0","0","105990.32147385622","0","1","1","2","0.494949494949495"
"solar-sweep-5107","ahkq8qcd","finished","-","rylan","","2021-12-30T20:51:53.000Z","10","cm8fwjsi","10","dp-means","1","750","2","100","100","6","0","0","100469.64297318182","0","1","1","2","0.49818181818181817"
"ethereal-sweep-5106","yb4i9qh3","finished","-","rylan","","2021-12-30T20:51:53.000Z","12","cm8fwjsi","10","dp-means","1","750","2","100","100","5","0","0","106169.96646746573","0","1","1","2","0.49818181818181817"
"misunderstood-sweep-5105","d4kzz9jw","finished","-","rylan","","2021-12-30T20:51:53.000Z","12","cm8fwjsi","10","dp-means","1","750","2","100","100","4","0","0","104598.35189955536","0","1","1","2","0.4951515151515152"
"stoic-sweep-5103","4hw6vci9","finished","-","rylan","","2021-12-30T20:51:52.000Z","11","cm8fwjsi","10","dp-means","1","750","2","100","100","2","2.871799910788602e-15","0","122852.913586844","1.452033662758223e-15","1","1","2","0.5"
"twilight-sweep-5102","hk1htj6j","finished","-","rylan","","2021-12-30T20:51:51.000Z","12","cm8fwjsi","10","dp-means","1","750","2","100","100","1","2.871799910788602e-15","0","99669.8413455225","1.452033662758223e-15","1","1","2","0.5"
"usual-sweep-5101","q7pq71gl","finished","-","rylan","","2021-12-30T20:51:50.000Z","14","cm8fwjsi","10","dp-means","1","750","2","100","100","0","0","0","104011.58761561308","0","1","1","2","0.5022222222222222"
"rich-sweep-5100","4rwl4ayw","finished","-","rylan","","2021-12-30T20:51:40.000Z","27","cm8fwjsi","10","dp-means","1","750","2","50","1000","9","-2.4039295653676483e-15","0","571859.1866020756","1.6026197102443174e-16","1","1","2","0.4998918918918918"
"prime-sweep-5098","bjdl6v2a","finished","-","rylan","","2021-12-30T20:51:39.000Z","11","cm8fwjsi","10","dp-means","1","750","2","50","1000","7","0","0","541744.8964509113","0","1","1","2","0.4995495495495495"
"sandy-sweep-5096","guq26bw2","finished","-","rylan","","2021-12-30T20:51:39.000Z","27","cm8fwjsi","10","dp-means","1","750","2","50","1000","5","0","0","500610.9798860543","0","1","1","2","0.4995495495495495"
"floral-sweep-5097","bi9byswj","finished","-","rylan","","2021-12-30T20:51:39.000Z","27","cm8fwjsi","10","dp-means","1","750","2","50","1000","6","0","0","541628.1223286269","0","1","1","2","0.4995495495495495"
"dandy-sweep-5099","pws48kx6","finished","-","rylan","","2021-12-30T20:51:39.000Z","10","cm8fwjsi","10","dp-means","1","750","2","50","1000","8","2.5644062981825127e-15","0","548430.394127009","0","1","1","2","0.4999499499499499"
"apricot-sweep-5095","iltbsaev","finished","-","rylan","","2021-12-30T20:51:39.000Z","10","cm8fwjsi","10","dp-means","1","750","2","50","1000","4","0","0","447839.56001814146","0","1","1","2","0.4996996996996997"
"celestial-sweep-5094","uqm4auwf","finished","-","rylan","","2021-12-30T20:51:38.000Z","11","cm8fwjsi","10","dp-means","1","750","2","50","1000","3","-9.882985315002159e-17","0","491675.3410502272","1.1230665130873688e-15","1","1","2","0.5006526526526527"
"devout-sweep-5093","cjhndjln","finished","-","rylan","","2021-12-30T20:51:38.000Z","30","cm8fwjsi","10","dp-means","1","750","2","50","1000","2","2.5628595219074938e-15","0","516692.20931374026","0","1","1","2","0.4995315315315315"
"amber-sweep-5091","yb4i9qh3","finished","-","rylan","","2021-12-30T20:51:38.000Z","11","cm8fwjsi","10","dp-means","1","750","2","50","1000","0","2.5628595219074938e-15","0","582159.9351050116","0","1","1","2","0.4995315315315315"
"dry-sweep-5092","ahkq8qcd","finished","-","rylan","","2021-12-30T20:51:38.000Z","11","cm8fwjsi","10","dp-means","1","750","2","50","1000","1","-5.645917879792162e-17","0","594018.0011545215","1.2831631544843713e-15","1","1","2","0.5004684684684685"
"royal-sweep-5090","d4kzz9jw","finished","-","rylan","","2021-12-30T20:51:37.000Z","11","cm8fwjsi","10","dp-means","1","750","2","50","100","9","2.152019229622952e-15","0","61082.66242237511","2.624413694662039e-15","1","1","2","0.5113131313131313"
"revived-sweep-5089","cpz7xs35","finished","-","rylan","","2021-12-30T20:51:37.000Z","10","cm8fwjsi","10","dp-means","1","750","2","50","100","8","0","0","70096.44676550974","0","1","1","2","0.49818181818181817"
"balmy-sweep-5088","4hw6vci9","finished","-","rylan","","2021-12-30T20:51:37.000Z","10","cm8fwjsi","10","dp-means","1","750","2","50","100","7","1.4297891678671607e-16","0","47968.75051776976","1.6247604180303817e-15","1","1","2","0.5048484848484849"
"vivid-sweep-5087","hk1htj6j","finished","-","rylan","","2021-12-30T20:51:36.000Z","11","cm8fwjsi","10","dp-means","1","750","2","50","100","6","0","0","43353.97666823097","0","1","1","2","0.49818181818181817"
"stilted-sweep-5086","q7pq71gl","finished","-","rylan","","2021-12-30T20:51:34.000Z","12","cm8fwjsi","10","dp-means","1","750","2","50","100","5","0","0","62621.600574586126","0","1","1","2","0.49818181818181817"
"gallant-sweep-5085","6qfsbkky","finished","-","rylan","","2021-12-30T20:51:27.000Z","50","cm8fwjsi","10","dp-means","1","750","2","50","100","4","0","0","48288.73521870569","0","1","1","2","0.4951515151515152"
"divine-sweep-5083","2smx115o","finished","-","rylan","","2021-12-30T20:51:25.000Z","25","cm8fwjsi","10","dp-means","1","750","2","50","100","2","2.871799910788602e-15","0","63288.445865338355","1.452033662758223e-15","1","1","2","0.5"
"peach-sweep-5084","4rwl4ayw","finished","-","rylan","","2021-12-30T20:51:25.000Z","9","cm8fwjsi","10","dp-means","1","750","2","50","100","3","0","0","52394.58588841233","0","1","1","2","0.494949494949495"
"amber-sweep-5082","pws48kx6","finished","-","rylan","","2021-12-30T20:51:24.000Z","9","cm8fwjsi","10","dp-means","1","750","2","50","100","1","2.871799910788602e-15","0","44361.12654670088","1.452033662758223e-15","1","1","2","0.5"
"proud-sweep-5081","bjdl6v2a","finished","-","rylan","","2021-12-30T20:51:24.000Z","9","cm8fwjsi","10","dp-means","1","750","2","50","100","0","0","0","52807.918039405275","0","1","1","2","0.5022222222222222"
"solar-sweep-5076","ahkq8qcd","finished","-","rylan","","2021-12-30T20:51:23.000Z","9","cm8fwjsi","10","dp-means","1","750","2","25","1000","5","0","0","267366.1682448679","0","1","1","2","0.4995495495495495"
"azure-sweep-5077","cjhndjln","finished","-","rylan","","2021-12-30T20:51:23.000Z","10","cm8fwjsi","10","dp-means","1","750","2","25","1000","6","0","0","313400.1109073445","0","1","1","2","0.4995495495495495"
"avid-sweep-5079","uqm4auwf","finished","-","rylan","","2021-12-30T20:51:23.000Z","10","cm8fwjsi","10","dp-means","1","750","2","25","1000","8","2.5644062981825127e-15","0","200195.26120684188","0","1","1","2","0.4999499499499499"
"whole-sweep-5078","bi9byswj","finished","-","rylan","","2021-12-30T20:51:23.000Z","11","cm8fwjsi","10","dp-means","1","750","2","25","1000","7","0","0","289883.73845553224","0","1","1","2","0.4995495495495495"
"lunar-sweep-5080","iltbsaev","finished","-","rylan","","2021-12-30T20:51:23.000Z","10","cm8fwjsi","10","dp-means","1","750","2","25","1000","9","-2.4039295653676483e-15","0","280193.5775829196","1.6026197102443174e-16","1","1","2","0.4998918918918918"
"honest-sweep-5073","cpz7xs35","finished","-","rylan","","2021-12-30T20:51:22.000Z","10","cm8fwjsi","10","dp-means","1","750","2","25","1000","2","2.5628595219074938e-15","0","216211.54078955628","0","1","1","2","0.4995315315315315"
"fanciful-sweep-5074","yb4i9qh3","finished","-","rylan","","2021-12-30T20:51:22.000Z","11","cm8fwjsi","10","dp-means","1","750","2","25","1000","3","-9.882985315002159e-17","0","250298.25821747995","1.1230665130873688e-15","1","1","2","0.5006526526526527"
"dutiful-sweep-5075","2fpv2c31","finished","-","rylan","","2021-12-30T20:51:22.000Z","44","cm8fwjsi","10","dp-means","1","750","2","25","1000","4","0","0","201828.86395990604","0","1","1","2","0.4996996996996997"
"classic-sweep-5072","4hw6vci9","finished","-","rylan","","2021-12-30T20:51:21.000Z","10","cm8fwjsi","10","dp-means","1","750","2","25","1000","1","-5.645917879792162e-17","0","337625.3236619873","1.2831631544843713e-15","1","1","2","0.5004684684684685"
"atomic-sweep-5071","guq26bw2","finished","-","rylan","","2021-12-30T20:51:18.000Z","15","cm8fwjsi","10","dp-means","1","750","2","25","1000","0","2.5628595219074938e-15","0","282868.8687183944","0","1","1","2","0.4995315315315315"
"sandy-sweep-5070","d4kzz9jw","finished","-","rylan","","2021-12-30T20:51:17.000Z","16","cm8fwjsi","10","dp-means","1","750","2","25","100","9","2.152019229622952e-15","0","34457.80169650439","2.624413694662039e-15","1","1","2","0.5113131313131313"
"young-sweep-5069","nu49pmfe","finished","-","rylan","","2021-12-30T20:51:14.000Z","83","cm8fwjsi","10","dp-means","1","750","2","25","100","8","0","0","30811.81195987347","0","1","1","2","0.49818181818181817"
"northern-sweep-5068","q7pq71gl","finished","-","rylan","","2021-12-30T20:51:14.000Z","16","cm8fwjsi","10","dp-means","1","750","2","25","100","7","1.4297891678671607e-16","0","26971.155976872913","1.6247604180303817e-15","1","1","2","0.5048484848484849"
"kind-sweep-5063","h5dbnzd9","finished","-","rylan","","2021-12-30T20:51:13.000Z","80","cm8fwjsi","10","dp-means","1","750","2","25","100","2","2.871799910788602e-15","0","25450.996962396897","1.452033662758223e-15","1","1","2","0.5"
"vivid-sweep-5064","1tfkg2dy","finished","-","rylan","","2021-12-30T20:51:13.000Z","154","cm8fwjsi","10","dp-means","1","750","2","25","100","3","0","0","33193.61892701917","0","1","1","2","0.494949494949495"
"logical-sweep-5065","4try7qmc","running","-","rylan","","2021-12-30T20:51:13.000Z","8","cm8fwjsi","10","dp-means","1","750","2","25","100","4","0","0","27329.901701100647","0","1","1","2","0.4951515151515152"
"cool-sweep-5067","jywcbst8","finished","-","rylan","","2021-12-30T20:51:13.000Z","78","cm8fwjsi","10","dp-means","1","750","2","25","100","6","0","0","25188.046628175012","0","1","1","2","0.49818181818181817"
"hopeful-sweep-5066","hkodi9pu","finished","-","rylan","","2021-12-30T20:51:13.000Z","81","cm8fwjsi","10","dp-means","1","750","2","25","100","5","0","0","29400.260399313756","0","1","1","2","0.49818181818181817"
"celestial-sweep-5062","2smx115o","finished","-","rylan","","2021-12-30T20:51:09.000Z","11","cm8fwjsi","10","dp-means","1","750","2","25","100","1","2.871799910788602e-15","0","23956.27230365524","1.452033662758223e-15","1","1","2","0.5"
"giddy-sweep-5060","bjdl6v2a","finished","-","rylan","","2021-12-30T20:51:08.000Z","10","cm8fwjsi","10","dp-means","1","750","2","10","1000","9","-2.4039295653676483e-15","0","92352.28867743583","1.6026197102443174e-16","1","1","2","0.4998918918918918"
"vibrant-sweep-5061","pws48kx6","finished","-","rylan","","2021-12-30T20:51:08.000Z","11","cm8fwjsi","10","dp-means","1","750","2","25","100","0","0","0","24203.04548436217","0","1","1","2","0.5022222222222222"
"deep-sweep-5057","ahkq8qcd","finished","-","rylan","","2021-12-30T20:51:07.000Z","11","cm8fwjsi","10","dp-means","1","750","2","10","1000","6","0","0","113202.02002095792","0","1","1","2","0.4995495495495495"
"major-sweep-5058","cjhndjln","finished","-","rylan","","2021-12-30T20:51:07.000Z","13","cm8fwjsi","10","dp-means","1","750","2","10","1000","7","0","0","107007.05830021916","0","1","1","2","0.4995495495495495"
"distinctive-sweep-5059","bi9byswj","finished","-","rylan","","2021-12-30T20:51:07.000Z","11","cm8fwjsi","10","dp-means","1","750","2","10","1000","8","2.5644062981825127e-15","0","66901.9290657776","0","1","1","2","0.4999499499499499"
"quiet-sweep-5056","yb4i9qh3","finished","-","rylan","","2021-12-30T20:51:06.000Z","12","cm8fwjsi","10","dp-means","1","750","2","10","1000","5","0","0","80462.026271019","0","1","1","2","0.4995495495495495"
"lilac-sweep-5055","cpz7xs35","finished","-","rylan","","2021-12-30T20:51:06.000Z","11","cm8fwjsi","10","dp-means","1","750","2","10","1000","4","0","0","76946.71664825968","0","1","1","2","0.4996996996996997"
"eternal-sweep-5054","4hw6vci9","finished","-","rylan","","2021-12-30T20:51:06.000Z","11","cm8fwjsi","10","dp-means","1","750","2","10","1000","3","-9.882985315002159e-17","0","78836.98795427344","1.1230665130873688e-15","1","1","2","0.5006526526526527"
"bright-sweep-5053","nu49pmfe","finished","-","rylan","","2021-12-30T20:50:59.000Z","9","cm8fwjsi","10","dp-means","1","750","2","10","1000","2","2.5628595219074938e-15","0","83699.03382102925","0","1","1","2","0.4995315315315315"
"lemon-sweep-5051","jywcbst8","finished","-","rylan","","2021-12-30T20:50:58.000Z","10","cm8fwjsi","10","dp-means","1","750","2","10","1000","0","2.5628595219074938e-15","0","110132.60545538556","0","1","1","2","0.4995315315315315"
"worthy-sweep-5052","q7pq71gl","finished","-","rylan","","2021-12-30T20:50:58.000Z","11","cm8fwjsi","10","dp-means","1","750","2","10","1000","1","-5.645917879792162e-17","0","113402.3418927168","1.2831631544843713e-15","1","1","2","0.5004684684684685"
"blooming-sweep-5048","1tfkg2dy","finished","-","rylan","","2021-12-30T20:50:57.000Z","10","cm8fwjsi","10","dp-means","1","750","2","10","100","7","1.4297891678671607e-16","0","13472.411432729712","1.6247604180303817e-15","1","1","2","0.5048484848484849"
"mild-sweep-5049","h5dbnzd9","finished","-","rylan","","2021-12-30T20:50:57.000Z","10","cm8fwjsi","10","dp-means","1","750","2","10","100","8","0","0","16662.78338973544","0","1","1","2","0.49818181818181817"
