Adjusted Rand Score,Num Iter Till Convergence,Normalized Mutual Info Score,_runtime,Rand Score,_timestamp,Num Initial Clusters,Loss,_step,_wandb,Runtime,Num Inferred Clusters,Adjusted Mutual Info Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
0.019792430379862044,21.0,0.13202657669765466,4.0,0.5076476476476477,1641364463.0,2.0,448168.2592951455,0.0,{'runtime': 4},1.2370902318507433,2.0,0.12234640830370869,1000,50,5,1,dp-means++,50.0,50.0,50,finished,iwyszsz5,woven-sweep-8558,1.0
0.7307609012005999,11.0,0.8310892747028186,3.0,0.9584284284284283,1641364461.0,18.0,755619.8697880965,0.0,{'runtime': 4},0.8060493879020214,18.0,0.8254684936718177,1000,10,15,2,dp-means++,50.0,50.0,50,finished,iwyszsz5,dazzling-sweep-8556,1.0
0.7485698656883776,19.0,0.8202927648082062,3.0,0.9588828828828828,1641364462.0,14.0,815758.2301164317,0.0,{'runtime': 4},1.357899896800518,14.0,0.8156602335656957,1000,10,15,1,dp-means++,50.0,50.0,50,finished,iwyszsz5,absurd-sweep-8555,1.0
0.8446008143984088,22.0,0.8664785432886413,3.0,0.9726766766766768,1641364457.0,12.0,777460.7663727244,0.0,{'runtime': 4},1.297462021932006,12.0,0.8635768989085572,1000,10,15,0,dp-means++,50.0,50.0,50,finished,iwyszsz5,light-sweep-8554,1.0
0.22419308746128713,11.0,0.4111983576842807,3.0,0.6977717717717717,1641364459.0,3.0,346687.12330073875,0.0,{'runtime': 3},0.7828203607350588,3.0,0.4079924165131064,1000,10,5,2,dp-means++,50.0,50.0,50,finished,iwyszsz5,earnest-sweep-8553,1.0
0.0,2.0,0.0,2.0,0.09972172172172172,1641364456.0,1.0,438098.4922228496,0.0,{'runtime': 3},0.1166886780411005,1.0,-1.6685003805527143e-16,1000,10,5,0,dp-means++,50.0,50.0,50,finished,iwyszsz5,proud-sweep-8551,1.0
0.0,2.0,0.0,2.0,0.0996996996996997,1641364456.0,1.0,521285.1719910725,0.0,{'runtime': 3},0.05657833209261298,1.0,2.580042033077814e-16,1000,10,5,1,dp-means++,50.0,50.0,50,finished,iwyszsz5,prime-sweep-8552,1.0
0.6128115053380238,23.0,0.6293114073334053,3.0,0.8064704704704705,1641364456.0,4.0,894578.655976737,0.0,{'runtime': 4},1.3676130529493091,4.0,0.6287393976753602,1000,2,15,2,dp-means++,50.0,50.0,50,finished,iwyszsz5,colorful-sweep-8550,1.0
0.2540945710904217,18.0,0.5018296567078719,3.0,0.6267867867867868,1641364455.0,8.0,916155.5005730664,0.0,{'runtime': 4},1.2300085723400116,8.0,0.5005563701834496,1000,2,15,1,dp-means++,50.0,50.0,50,finished,iwyszsz5,ruby-sweep-8549,1.0
0.23759870873255612,26.0,0.4558904345244314,4.0,0.619067067067067,1641364454.0,8.0,1013766.204178648,0.0,{'runtime': 5},1.8767902813851831,8.0,0.4545046272761408,1000,2,15,0,dp-means++,50.0,50.0,50,finished,iwyszsz5,floral-sweep-8548,1.0
